,id,n_estimatores,learning_rate,max_depth,subsample,colsample_bytee,colsample_bynode,min_child_weight,runned,MAE,MAPE,RMSE,DATE
973,974,1300,0.05,3,0.5,0.5,0.5,3,0,empty,empty,empty,empty
974,975,1300,0.05,3,0.5,0.5,0.5,5,0,empty,empty,empty,empty
975,976,1300,0.05,3,0.5,0.5,0.75,1,0,empty,empty,empty,empty
976,977,1300,0.05,3,0.5,0.5,0.75,3,0,empty,empty,empty,empty
977,978,1300,0.05,3,0.5,0.5,0.75,5,0,empty,empty,empty,empty
978,979,1300,0.05,3,0.5,0.5,1.0,1,0,empty,empty,empty,empty
979,980,1300,0.05,3,0.5,0.5,1.0,3,0,empty,empty,empty,empty
980,981,1300,0.05,3,0.5,0.5,1.0,5,0,empty,empty,empty,empty
981,982,1300,0.05,3,0.5,0.75,0.5,1,0,empty,empty,empty,empty
982,983,1300,0.05,3,0.5,0.75,0.5,3,0,empty,empty,empty,empty
983,984,1300,0.05,3,0.5,0.75,0.5,5,0,empty,empty,empty,empty
984,985,1300,0.05,3,0.5,0.75,0.75,1,0,empty,empty,empty,empty
985,986,1300,0.05,3,0.5,0.75,0.75,3,0,empty,empty,empty,empty
986,987,1300,0.05,3,0.5,0.75,0.75,5,0,empty,empty,empty,empty
987,988,1300,0.05,3,0.5,0.75,1.0,1,0,empty,empty,empty,empty
988,989,1300,0.05,3,0.5,0.75,1.0,3,0,empty,empty,empty,empty
989,990,1300,0.05,3,0.5,0.75,1.0,5,0,empty,empty,empty,empty
990,991,1300,0.05,3,0.5,1.0,0.5,1,1,2011.55 +/- 310.47,0.27 +/- 0.01,2915.48 +/- 447.6,2022-01-26 19:23:21
991,992,1300,0.05,3,0.5,1.0,0.5,3,0,empty,empty,empty,empty
992,993,1300,0.05,3,0.5,1.0,0.5,5,0,empty,empty,empty,empty
993,994,1300,0.05,3,0.5,1.0,0.75,1,0,empty,empty,empty,empty
994,995,1300,0.05,3,0.5,1.0,0.75,3,0,empty,empty,empty,empty
995,996,1300,0.05,3,0.5,1.0,0.75,5,0,empty,empty,empty,empty
996,997,1300,0.05,3,0.5,1.0,1.0,1,0,empty,empty,empty,empty
997,998,1300,0.05,3,0.5,1.0,1.0,3,0,empty,empty,empty,empty
998,999,1300,0.05,3,0.5,1.0,1.0,5,0,empty,empty,empty,empty
999,1000,1300,0.05,3,0.75,0.5,0.5,1,0,empty,empty,empty,empty
1000,1001,1300,0.05,3,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1001,1002,1300,0.05,3,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1002,1003,1300,0.05,3,0.75,0.5,0.75,1,1,2002.35 +/- 300.2,0.27 +/- 0.01,2900.99 +/- 431.83,2022-01-27 01:50:52
1003,1004,1300,0.05,3,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1004,1005,1300,0.05,3,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1005,1006,1300,0.05,3,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1006,1007,1300,0.05,3,0.75,0.5,1.0,3,0,empty,empty,empty,empty
1007,1008,1300,0.05,3,0.75,0.5,1.0,5,1,2008.02 +/- 310.89,0.27 +/- 0.01,2906.94 +/- 442.71,2022-01-27 16:52:47
1008,1009,1300,0.05,3,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1009,1010,1300,0.05,3,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1010,1011,1300,0.05,3,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1011,1012,1300,0.05,3,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1012,1013,1300,0.05,3,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1013,1014,1300,0.05,3,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1014,1015,1300,0.05,3,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1015,1016,1300,0.05,3,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1016,1017,1300,0.05,3,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1017,1018,1300,0.05,3,0.75,1.0,0.5,1,1,2009.55 +/- 308.1,0.27 +/- 0.01,2911.63 +/- 442.34,2022-01-27 02:24:42
1018,1019,1300,0.05,3,0.75,1.0,0.5,3,1,2009.54 +/- 308.09,0.27 +/- 0.01,2911.59 +/- 442.26,2022-01-27 17:49:18
1019,1020,1300,0.05,3,0.75,1.0,0.5,5,1,2009.54 +/- 308.09,0.27 +/- 0.01,2911.59 +/- 442.26,2022-01-27 19:44:32
1020,1021,1300,0.05,3,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1021,1022,1300,0.05,3,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1022,1023,1300,0.05,3,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1023,1024,1300,0.05,3,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1024,1025,1300,0.05,3,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1025,1026,1300,0.05,3,0.75,1.0,1.0,5,1,2008.02 +/- 310.89,0.27 +/- 0.01,2906.94 +/- 442.71,2022-01-27 16:01:53
1026,1027,1300,0.05,3,1.0,0.5,0.5,1,1,2010.81 +/- 300.67,0.27 +/- 0.01,2913.63 +/- 433.17,2022-01-28 06:28:28
1027,1028,1300,0.05,3,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1028,1029,1300,0.05,3,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1029,1030,1300,0.05,3,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1030,1031,1300,0.05,3,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1031,1032,1300,0.05,3,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1032,1033,1300,0.05,3,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1033,1034,1300,0.05,3,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1034,1035,1300,0.05,3,1.0,0.5,1.0,5,1,2010.59 +/- 314.28,0.27 +/- 0.01,2910.53 +/- 448.16,2022-01-27 05:35:01
1035,1036,1300,0.05,3,1.0,0.75,0.5,1,0,empty,empty,empty,empty
1036,1037,1300,0.05,3,1.0,0.75,0.5,3,0,empty,empty,empty,empty
1037,1038,1300,0.05,3,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1038,1039,1300,0.05,3,1.0,0.75,0.75,1,0,empty,empty,empty,empty
1039,1040,1300,0.05,3,1.0,0.75,0.75,3,0,empty,empty,empty,empty
1040,1041,1300,0.05,3,1.0,0.75,0.75,5,1,2010.49 +/- 309.69,0.27 +/- 0.01,2912.2 +/- 442.14,2022-01-27 05:49:11
1041,1042,1300,0.05,3,1.0,0.75,1.0,1,1,2010.59 +/- 314.28,0.27 +/- 0.01,2910.53 +/- 448.16,2022-01-27 20:59:05
1042,1043,1300,0.05,3,1.0,0.75,1.0,3,0,empty,empty,empty,empty
1043,1044,1300,0.05,3,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1044,1045,1300,0.05,3,1.0,1.0,0.5,1,0,empty,empty,empty,empty
1045,1046,1300,0.05,3,1.0,1.0,0.5,3,0,empty,empty,empty,empty
1046,1047,1300,0.05,3,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1047,1048,1300,0.05,3,1.0,1.0,0.75,1,0,empty,empty,empty,empty
1048,1049,1300,0.05,3,1.0,1.0,0.75,3,0,empty,empty,empty,empty
1049,1050,1300,0.05,3,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1050,1051,1300,0.05,3,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1051,1052,1300,0.05,3,1.0,1.0,1.0,3,0,empty,empty,empty,empty
1052,1053,1300,0.05,3,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1053,1054,1300,0.05,6,0.5,0.5,0.5,1,0,empty,empty,empty,empty
1054,1055,1300,0.05,6,0.5,0.5,0.5,3,1,1805.44 +/- 265.68,0.24 +/- 0.01,2621.46 +/- 375.75,2022-01-27 12:02:52
1055,1056,1300,0.05,6,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1056,1057,1300,0.05,6,0.5,0.5,0.75,1,0,empty,empty,empty,empty
1057,1058,1300,0.05,6,0.5,0.5,0.75,3,0,empty,empty,empty,empty
1058,1059,1300,0.05,6,0.5,0.5,0.75,5,0,empty,empty,empty,empty
1059,1060,1300,0.05,6,0.5,0.5,1.0,1,0,empty,empty,empty,empty
1060,1061,1300,0.05,6,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1061,1062,1300,0.05,6,0.5,0.5,1.0,5,1,1782.39 +/- 260.27,0.24 +/- 0.02,2586.62 +/- 357.81,2022-01-26 19:39:54
1062,1063,1300,0.05,6,0.5,0.75,0.5,1,0,empty,empty,empty,empty
1063,1064,1300,0.05,6,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1064,1065,1300,0.05,6,0.5,0.75,0.5,5,0,empty,empty,empty,empty
1065,1066,1300,0.05,6,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1066,1067,1300,0.05,6,0.5,0.75,0.75,3,1,1787.95 +/- 260.81,0.24 +/- 0.01,2597.11 +/- 369.74,2022-01-27 11:35:16
1067,1068,1300,0.05,6,0.5,0.75,0.75,5,0,empty,empty,empty,empty
1068,1069,1300,0.05,6,0.5,0.75,1.0,1,0,empty,empty,empty,empty
1069,1070,1300,0.05,6,0.5,0.75,1.0,3,0,empty,empty,empty,empty
1070,1071,1300,0.05,6,0.5,0.75,1.0,5,0,empty,empty,empty,empty
1071,1072,1300,0.05,6,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1072,1073,1300,0.05,6,0.5,1.0,0.5,3,0,empty,empty,empty,empty
1073,1074,1300,0.05,6,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1074,1075,1300,0.05,6,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1075,1076,1300,0.05,6,0.5,1.0,0.75,3,0,empty,empty,empty,empty
1076,1077,1300,0.05,6,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1077,1078,1300,0.05,6,0.5,1.0,1.0,1,0,empty,empty,empty,empty
1078,1079,1300,0.05,6,0.5,1.0,1.0,3,0,empty,empty,empty,empty
1079,1080,1300,0.05,6,0.5,1.0,1.0,5,0,empty,empty,empty,empty
1080,1081,1300,0.05,6,0.75,0.5,0.5,1,0,empty,empty,empty,empty
1081,1082,1300,0.05,6,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1082,1083,1300,0.05,6,0.75,0.5,0.5,5,1,1801.77 +/- 259.19,0.24 +/- 0.01,2613.45 +/- 367.17,2022-01-27 06:39:15
1083,1084,1300,0.05,6,0.75,0.5,0.75,1,0,empty,empty,empty,empty
1084,1085,1300,0.05,6,0.75,0.5,0.75,3,1,1792.77 +/- 266.44,0.24 +/- 0.01,2603.45 +/- 376.59,2022-01-28 09:31:53
1085,1086,1300,0.05,6,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1086,1087,1300,0.05,6,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1087,1088,1300,0.05,6,0.75,0.5,1.0,3,0,empty,empty,empty,empty
1088,1089,1300,0.05,6,0.75,0.5,1.0,5,0,empty,empty,empty,empty
1089,1090,1300,0.05,6,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1090,1091,1300,0.05,6,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1091,1092,1300,0.05,6,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1092,1093,1300,0.05,6,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1093,1094,1300,0.05,6,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1094,1095,1300,0.05,6,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1095,1096,1300,0.05,6,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1096,1097,1300,0.05,6,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1097,1098,1300,0.05,6,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1098,1099,1300,0.05,6,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1099,1100,1300,0.05,6,0.75,1.0,0.5,3,0,empty,empty,empty,empty
1100,1101,1300,0.05,6,0.75,1.0,0.5,5,0,empty,empty,empty,empty
1101,1102,1300,0.05,6,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1102,1103,1300,0.05,6,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1103,1104,1300,0.05,6,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1104,1105,1300,0.05,6,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1105,1106,1300,0.05,6,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1106,1107,1300,0.05,6,0.75,1.0,1.0,5,0,empty,empty,empty,empty
1107,1108,1300,0.05,6,1.0,0.5,0.5,1,0,empty,empty,empty,empty
1108,1109,1300,0.05,6,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1109,1110,1300,0.05,6,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1110,1111,1300,0.05,6,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1111,1112,1300,0.05,6,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1112,1113,1300,0.05,6,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1113,1114,1300,0.05,6,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1114,1115,1300,0.05,6,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1115,1116,1300,0.05,6,1.0,0.5,1.0,5,0,empty,empty,empty,empty
1116,1117,1300,0.05,6,1.0,0.75,0.5,1,0,empty,empty,empty,empty
1117,1118,1300,0.05,6,1.0,0.75,0.5,3,0,empty,empty,empty,empty
1118,1119,1300,0.05,6,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1119,1120,1300,0.05,6,1.0,0.75,0.75,1,0,empty,empty,empty,empty
1120,1121,1300,0.05,6,1.0,0.75,0.75,3,0,empty,empty,empty,empty
1121,1122,1300,0.05,6,1.0,0.75,0.75,5,0,empty,empty,empty,empty
1122,1123,1300,0.05,6,1.0,0.75,1.0,1,0,empty,empty,empty,empty
1123,1124,1300,0.05,6,1.0,0.75,1.0,3,1,1787.22 +/- 272.98,0.24 +/- 0.02,2590.81 +/- 377.96,2022-01-27 01:47:01
1124,1125,1300,0.05,6,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1125,1126,1300,0.05,6,1.0,1.0,0.5,1,0,empty,empty,empty,empty
1126,1127,1300,0.05,6,1.0,1.0,0.5,3,0,empty,empty,empty,empty
1127,1128,1300,0.05,6,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1128,1129,1300,0.05,6,1.0,1.0,0.75,1,1,1798.4 +/- 263.0,0.24 +/- 0.01,2610.22 +/- 365.67,2022-01-27 16:13:10
1129,1130,1300,0.05,6,1.0,1.0,0.75,3,0,empty,empty,empty,empty
1130,1131,1300,0.05,6,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1131,1132,1300,0.05,6,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1132,1133,1300,0.05,6,1.0,1.0,1.0,3,0,empty,empty,empty,empty
1133,1134,1300,0.05,6,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1134,1135,1300,0.05,9,0.5,0.5,0.5,1,0,empty,empty,empty,empty
1135,1136,1300,0.05,9,0.5,0.5,0.5,3,0,empty,empty,empty,empty
1136,1137,1300,0.05,9,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1137,1138,1300,0.05,9,0.5,0.5,0.75,1,0,empty,empty,empty,empty
1138,1139,1300,0.05,9,0.5,0.5,0.75,3,0,empty,empty,empty,empty
1139,1140,1300,0.05,9,0.5,0.5,0.75,5,0,empty,empty,empty,empty
1140,1141,1300,0.05,9,0.5,0.5,1.0,1,1,1515.88 +/- 260.26,0.2 +/- 0.02,2207.07 +/- 370.26,2022-01-27 22:09:22
1141,1142,1300,0.05,9,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1142,1143,1300,0.05,9,0.5,0.5,1.0,5,0,empty,empty,empty,empty
1143,1144,1300,0.05,9,0.5,0.75,0.5,1,0,empty,empty,empty,empty
1144,1145,1300,0.05,9,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1145,1146,1300,0.05,9,0.5,0.75,0.5,5,1,1543.16 +/- 259.54,0.2 +/- 0.01,2248.33 +/- 367.34,2022-01-27 19:40:03
1146,1147,1300,0.05,9,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1147,1148,1300,0.05,9,0.5,0.75,0.75,3,0,empty,empty,empty,empty
1148,1149,1300,0.05,9,0.5,0.75,0.75,5,0,empty,empty,empty,empty
1149,1150,1300,0.05,9,0.5,0.75,1.0,1,0,empty,empty,empty,empty
1150,1151,1300,0.05,9,0.5,0.75,1.0,3,0,empty,empty,empty,empty
1151,1152,1300,0.05,9,0.5,0.75,1.0,5,0,empty,empty,empty,empty
1152,1153,1300,0.05,9,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1153,1154,1300,0.05,9,0.5,1.0,0.5,3,0,empty,empty,empty,empty
1154,1155,1300,0.05,9,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1155,1156,1300,0.05,9,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1156,1157,1300,0.05,9,0.5,1.0,0.75,3,1,1524.12 +/- 247.37,0.2 +/- 0.01,2224.59 +/- 352.38,2022-01-27 06:14:32
1157,1158,1300,0.05,9,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1158,1159,1300,0.05,9,0.5,1.0,1.0,1,0,empty,empty,empty,empty
1159,1160,1300,0.05,9,0.5,1.0,1.0,3,0,empty,empty,empty,empty
1160,1161,1300,0.05,9,0.5,1.0,1.0,5,0,empty,empty,empty,empty
1161,1162,1300,0.05,9,0.75,0.5,0.5,1,0,empty,empty,empty,empty
1162,1163,1300,0.05,9,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1163,1164,1300,0.05,9,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1164,1165,1300,0.05,9,0.75,0.5,0.75,1,0,empty,empty,empty,empty
1165,1166,1300,0.05,9,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1166,1167,1300,0.05,9,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1167,1168,1300,0.05,9,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1168,1169,1300,0.05,9,0.75,0.5,1.0,3,0,empty,empty,empty,empty
1169,1170,1300,0.05,9,0.75,0.5,1.0,5,0,empty,empty,empty,empty
1170,1171,1300,0.05,9,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1171,1172,1300,0.05,9,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1172,1173,1300,0.05,9,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1173,1174,1300,0.05,9,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1174,1175,1300,0.05,9,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1175,1176,1300,0.05,9,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1176,1177,1300,0.05,9,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1177,1178,1300,0.05,9,0.75,0.75,1.0,3,1,1507.95 +/- 254.25,0.2 +/- 0.02,2194.48 +/- 364.2,2022-01-27 01:01:14
1178,1179,1300,0.05,9,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1179,1180,1300,0.05,9,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1180,1181,1300,0.05,9,0.75,1.0,0.5,3,0,empty,empty,empty,empty
1181,1182,1300,0.05,9,0.75,1.0,0.5,5,1,1534.21 +/- 266.83,0.2 +/- 0.02,2239.38 +/- 376.02,2022-01-27 09:03:36
1182,1183,1300,0.05,9,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1183,1184,1300,0.05,9,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1184,1185,1300,0.05,9,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1185,1186,1300,0.05,9,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1186,1187,1300,0.05,9,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1187,1188,1300,0.05,9,0.75,1.0,1.0,5,0,empty,empty,empty,empty
1188,1189,1300,0.05,9,1.0,0.5,0.5,1,0,empty,empty,empty,empty
1189,1190,1300,0.05,9,1.0,0.5,0.5,3,0,empty,empty,empty,empty
1190,1191,1300,0.05,9,1.0,0.5,0.5,5,0,empty,empty,empty,empty
1191,1192,1300,0.05,9,1.0,0.5,0.75,1,0,empty,empty,empty,empty
1192,1193,1300,0.05,9,1.0,0.5,0.75,3,0,empty,empty,empty,empty
1193,1194,1300,0.05,9,1.0,0.5,0.75,5,0,empty,empty,empty,empty
1194,1195,1300,0.05,9,1.0,0.5,1.0,1,0,empty,empty,empty,empty
1195,1196,1300,0.05,9,1.0,0.5,1.0,3,0,empty,empty,empty,empty
1196,1197,1300,0.05,9,1.0,0.5,1.0,5,0,empty,empty,empty,empty
1197,1198,1300,0.05,9,1.0,0.75,0.5,1,0,empty,empty,empty,empty
1198,1199,1300,0.05,9,1.0,0.75,0.5,3,0,empty,empty,empty,empty
1199,1200,1300,0.05,9,1.0,0.75,0.5,5,0,empty,empty,empty,empty
1200,1201,1300,0.05,9,1.0,0.75,0.75,1,0,empty,empty,empty,empty
1201,1202,1300,0.05,9,1.0,0.75,0.75,3,0,empty,empty,empty,empty
1202,1203,1300,0.05,9,1.0,0.75,0.75,5,0,empty,empty,empty,empty
1203,1204,1300,0.05,9,1.0,0.75,1.0,1,1,1513.56 +/- 253.34,0.2 +/- 0.02,2203.08 +/- 356.62,2022-01-27 16:40:23
1204,1205,1300,0.05,9,1.0,0.75,1.0,3,0,empty,empty,empty,empty
1205,1206,1300,0.05,9,1.0,0.75,1.0,5,0,empty,empty,empty,empty
1206,1207,1300,0.05,9,1.0,1.0,0.5,1,0,empty,empty,empty,empty
1207,1208,1300,0.05,9,1.0,1.0,0.5,3,0,empty,empty,empty,empty
1208,1209,1300,0.05,9,1.0,1.0,0.5,5,0,empty,empty,empty,empty
1209,1210,1300,0.05,9,1.0,1.0,0.75,1,0,empty,empty,empty,empty
1210,1211,1300,0.05,9,1.0,1.0,0.75,3,1,1523.98 +/- 232.34,0.2 +/- 0.01,2218.05 +/- 327.27,2022-01-28 08:57:22
1211,1212,1300,0.05,9,1.0,1.0,0.75,5,0,empty,empty,empty,empty
1212,1213,1300,0.05,9,1.0,1.0,1.0,1,0,empty,empty,empty,empty
1213,1214,1300,0.05,9,1.0,1.0,1.0,3,0,empty,empty,empty,empty
1214,1215,1300,0.05,9,1.0,1.0,1.0,5,0,empty,empty,empty,empty
1215,1216,1300,0.08,3,0.5,0.5,0.5,1,0,empty,empty,empty,empty
1216,1217,1300,0.08,3,0.5,0.5,0.5,3,0,empty,empty,empty,empty
1217,1218,1300,0.08,3,0.5,0.5,0.5,5,0,empty,empty,empty,empty
1218,1219,1300,0.08,3,0.5,0.5,0.75,1,0,empty,empty,empty,empty
1219,1220,1300,0.08,3,0.5,0.5,0.75,3,0,empty,empty,empty,empty
1220,1221,1300,0.08,3,0.5,0.5,0.75,5,0,empty,empty,empty,empty
1221,1222,1300,0.08,3,0.5,0.5,1.0,1,0,empty,empty,empty,empty
1222,1223,1300,0.08,3,0.5,0.5,1.0,3,0,empty,empty,empty,empty
1223,1224,1300,0.08,3,0.5,0.5,1.0,5,1,1894.48 +/- 267.2,0.27 +/- 0.01,2715.06 +/- 378.35,2022-01-27 02:30:54
1224,1225,1300,0.08,3,0.5,0.75,0.5,1,0,empty,empty,empty,empty
1225,1226,1300,0.08,3,0.5,0.75,0.5,3,0,empty,empty,empty,empty
1226,1227,1300,0.08,3,0.5,0.75,0.5,5,0,empty,empty,empty,empty
1227,1228,1300,0.08,3,0.5,0.75,0.75,1,0,empty,empty,empty,empty
1228,1229,1300,0.08,3,0.5,0.75,0.75,3,1,1894.75 +/- 261.18,0.27 +/- 0.01,2718.16 +/- 371.75,2022-01-27 01:34:10
1229,1230,1300,0.08,3,0.5,0.75,0.75,5,0,empty,empty,empty,empty
1230,1231,1300,0.08,3,0.5,0.75,1.0,1,1,1894.48 +/- 267.2,0.27 +/- 0.01,2715.06 +/- 378.35,2022-01-27 16:46:41
1231,1232,1300,0.08,3,0.5,0.75,1.0,3,0,empty,empty,empty,empty
1232,1233,1300,0.08,3,0.5,0.75,1.0,5,0,empty,empty,empty,empty
1233,1234,1300,0.08,3,0.5,1.0,0.5,1,0,empty,empty,empty,empty
1234,1235,1300,0.08,3,0.5,1.0,0.5,3,0,empty,empty,empty,empty
1235,1236,1300,0.08,3,0.5,1.0,0.5,5,0,empty,empty,empty,empty
1236,1237,1300,0.08,3,0.5,1.0,0.75,1,0,empty,empty,empty,empty
1237,1238,1300,0.08,3,0.5,1.0,0.75,3,0,empty,empty,empty,empty
1238,1239,1300,0.08,3,0.5,1.0,0.75,5,0,empty,empty,empty,empty
1239,1240,1300,0.08,3,0.5,1.0,1.0,1,0,empty,empty,empty,empty
1240,1241,1300,0.08,3,0.5,1.0,1.0,3,0,empty,empty,empty,empty
1241,1242,1300,0.08,3,0.5,1.0,1.0,5,0,empty,empty,empty,empty
1242,1243,1300,0.08,3,0.75,0.5,0.5,1,0,empty,empty,empty,empty
1243,1244,1300,0.08,3,0.75,0.5,0.5,3,0,empty,empty,empty,empty
1244,1245,1300,0.08,3,0.75,0.5,0.5,5,0,empty,empty,empty,empty
1245,1246,1300,0.08,3,0.75,0.5,0.75,1,1,1886.73 +/- 254.64,0.26 +/- 0.01,2708.56 +/- 369.44,2022-01-27 10:10:44
1246,1247,1300,0.08,3,0.75,0.5,0.75,3,0,empty,empty,empty,empty
1247,1248,1300,0.08,3,0.75,0.5,0.75,5,0,empty,empty,empty,empty
1248,1249,1300,0.08,3,0.75,0.5,1.0,1,0,empty,empty,empty,empty
1249,1250,1300,0.08,3,0.75,0.5,1.0,3,0,empty,empty,empty,empty
1250,1251,1300,0.08,3,0.75,0.5,1.0,5,0,empty,empty,empty,empty
1251,1252,1300,0.08,3,0.75,0.75,0.5,1,0,empty,empty,empty,empty
1252,1253,1300,0.08,3,0.75,0.75,0.5,3,0,empty,empty,empty,empty
1253,1254,1300,0.08,3,0.75,0.75,0.5,5,0,empty,empty,empty,empty
1254,1255,1300,0.08,3,0.75,0.75,0.75,1,0,empty,empty,empty,empty
1255,1256,1300,0.08,3,0.75,0.75,0.75,3,0,empty,empty,empty,empty
1256,1257,1300,0.08,3,0.75,0.75,0.75,5,0,empty,empty,empty,empty
1257,1258,1300,0.08,3,0.75,0.75,1.0,1,0,empty,empty,empty,empty
1258,1259,1300,0.08,3,0.75,0.75,1.0,3,0,empty,empty,empty,empty
1259,1260,1300,0.08,3,0.75,0.75,1.0,5,0,empty,empty,empty,empty
1260,1261,1300,0.08,3,0.75,1.0,0.5,1,0,empty,empty,empty,empty
1261,1262,1300,0.08,3,0.75,1.0,0.5,3,0,empty,empty,empty,empty
1262,1263,1300,0.08,3,0.75,1.0,0.5,5,0,empty,empty,empty,empty
1263,1264,1300,0.08,3,0.75,1.0,0.75,1,0,empty,empty,empty,empty
1264,1265,1300,0.08,3,0.75,1.0,0.75,3,0,empty,empty,empty,empty
1265,1266,1300,0.08,3,0.75,1.0,0.75,5,0,empty,empty,empty,empty
1266,1267,1300,0.08,3,0.75,1.0,1.0,1,0,empty,empty,empty,empty
1267,1268,1300,0.08,3,0.75,1.0,1.0,3,0,empty,empty,empty,empty
1268,1269,1300,0.08,3,0.75,1.0,1.0,5,0,empty,empty,empty,empty
1269,1270,1300,0.08,3,1.0,0.5,0.5,1,0,empty,empty,empty,empty
1270,1271,1300,0.08,3,1.0,0.5,0.5,3,0,empty,empty,empty,empty
